geoid,name,population,value,percentile,t_percentile,fips
06077004704,47.040001,4621,133.03334,.81528294,81.528297,06077004704
06077005207,52.07,14686,115.38333,.65058386,65.058388,06077005207
06065042711,427.10999,4134,151.98334,.96516103,96.516106,06065042711
06065040814,408.14001,5152,129.74167,.79905045,79.905045,06065040814
06067000500,5,3461,119.66666,.69177467,69.177467,06067000500
06053010605,106.05,4799,9.6499996,.11645066,11.645066,06053010605
06037535002,5350.02,3648,44.299999,.36430129,36.43013,06037535002
06037536103,5361.0298,5353,90.375,.54459131,54.459129,06037536103
06037603801,6038.0098,4748,8.083333,.078532018,7.8532019,06037603801
06071002706,27.059999,14133,138.98334,.86192739,86.192741,06071002706
06071010424,104.24,2078,161.96666,.97831386,97.831383,06071010424
06037262303,2623.03,3038,11.85,.15007058,15.007058,06037262303
06001433000,4330,3654,14.925,.18285641,18.285641,06001433000
06029000101,1.01,12972,143.72501,.91139483,91.139481,06029000101
06059062637,626.37,5188,8.8249998,.094572052,9.4572048,06059062637
06037238100,2381,5163,19.833334,.22687027,22.687027,06037238100
06037701502,7015.02,3530,4.6083331,.036058001,3.6058002,06037701502
06037402600,4026,7493,123.53333,.73373538,73.373535,06037402600
06013302010,3020.1001,11767,100.3,.57885283,57.885284,06013302010
06037201503,2015.03,3364,111.625,.63544208,63.544209,06037201503
06037199300,1993,4202,80.474998,.50275886,50.275887,06037199300
06037404901,4049.01,5700,142.85001,.89933276,89.933273,06037404901
06037183220,1832.2,4155,111.81667,.63788015,63.788013,06037183220
06037531302,5313.02,6215,101.53333,.58488387,58.488388,06037531302
06085508800,5088,3884,14.991667,.18356217,18.356218,06085508800
06085508900,5089,5184,23.833334,.24656743,24.656742,06085508900
06095251803,2518.03,4846,68.449997,.47138458,47.138458,06095251803
06037700102,7001.02,4506,29.533333,.27704349,27.70435,06037700102
06037535803,5358.0298,4246,44.299999,.36430129,36.43013,06037535803
06037460502,4605.02,4277,98.816666,.57314259,57.314259,06037460502
06059110011,1100.11,2799,42.608334,.35384318,35.384319,06059110011
06059042114,421.14001,3636,5.625,.04529706,4.529706,06059042114
06059042203,422.03,7896,17.633333,.20845631,20.845631,06059042203
06013355108,3551.0801,13457,101.9,.58603877,58.603878,06013355108
06037234700,2347,3690,8.6166668,.087450273,8.7450275,06037234700
06097153901,1539.01,4966,90,.53933018,53.933018,06097153901
06037403317,4033.1699,4710,113.35,.64237136,64.237137,06037403317
06037403801,4038.01,6224,139.39166,.86847168,86.847168,06037403801
06037278001,2780.01,2508,8.4333334,.083793148,8.3793144,06037278001
06037278102,2781.02,3088,8.6333332,.090144999,9.0144997,06037278102
06037463102,4631.02,3878,124.94167,.74887717,74.887718,06037463102
06013356002,3560.02,5522,76.691666,.48389581,48.38958,06013356002
06013338203,3382.03,5685,80.458336,.50089824,50.089825,06013338203
06077003109,31.09,6120,119.7,.69254458,69.254456,06077003109
06073008331,83.309998,2621,53.916668,.41120237,41.120235,06073008331
06073008336,83.360001,2423,88.758331,.53368407,53.368408,06073008336
06065045217,452.17001,8275,213.09166,.99672782,99.672783,06065045217
06097150603,1506.03,7691,49.783333,.39689466,39.689465,06097150603
06073004900,49,5505,6.5666666,.060887977,6.0887976,06073004900
06037530902,5309.02,3840,101.36667,.5824458,58.244579,06037530902
06037571900,5719,5413,38.716667,.3276017,32.76017,06037571900
06073013410,134.10001,7827,35.166668,.30501732,30.501732,06073013410
06111008700,87,6029,13.208333,.16668805,16.668806,06111008700
06071009800,98,4820,139.45,.86885667,86.885666,06071009800
06065030104,301.04001,7650,145.99167,.93718719,93.718719,06065030104
06065044507,445.07001,6817,200.66667,.98331839,98.331841,06065044507
06065045215,452.14999,9761,210.14999,.99178749,99.178749,06065045215
06037407400,4074,1977,126.56667,.76555884,76.555885,06037407400
06099000912,9.1199999,17392,121.91666,.71179265,71.179268,06099000912
06037191301,1913.01,2224,58.758335,.43564737,43.564735,06037191301
06037191901,1919.01,3060,29.533333,.27704349,27.70435,06037191901
06037402804,4028.04,4238,120.39167,.69863981,69.863983,06037402804
06037183221,1832.21,3522,116.16666,.65546,65.545998,06037183221
06037186202,1862.02,2007,80.474998,.50275886,50.275887,06037186202
06037271600,2716,4811,11.083333,.14320543,14.320543,06037271600
06037271902,2719.02,4207,11.083333,.14320543,14.320543,06037271902
06069000801,8.0100002,2937,48.566666,.38919544,38.919544,06069000801
06069000702,7.02,5416,48.591667,.38945207,38.945206,06069000702
06041112100,1121,4512,35.049999,.30347747,30.347746,06041112100
06081602200,6022,8444,4.7249999,.038303606,3.8303607,06081602200
06059062628,626.28003,3812,24.799999,.25510073,25.510073,06059062628
06083001706,17.059999,4072,17.458334,.20807135,20.807135,06083001706
06073005400,54,7888,6.5666666,.060887977,6.0887976,06073005400
06037403408,4034.0801,6512,119.625,.69094056,69.094055,06037403408
06081606100,6061,5378,10.658334,.13255486,13.255486,06081606100
06007001500,15,5834,140.05,.87360454,87.360451,06007001500
06067009635,96.349998,6558,113.325,.64198637,64.198639,06067009635
06037123304,1233.04,4362,103.30833,.59264725,59.264725,06037123304
06037123901,1239.01,4696,103.375,.59457207,59.457207,06037123901
06037482002,4820.02,6760,101.36667,.5824458,58.244579,06037482002
06037500404,5004.04,4551,114.575,.64634931,64.634933,06037500404
06025012100,121,6779,203.41667,.98415244,98.415245,06025012100
06071001307,13.07,4212,128.48334,.78949058,78.949059,06071001307
06023000200,2,5428,.058333334,.00057744101,.057744101,06023000200
06085508203,5082.0298,5630,22.450001,.24124214,24.124214,06085508203
06037108202,1082.02,7487,103.725,.59822917,59.822918,06037108202
06107001400,14,4826,149.16667,.95598614,95.598618,06107001400
06107002500,25,4035,151.03334,.96099061,96.09906,06107002500
06107002100,21,2536,144.56667,.92403442,92.403442,06107002100
06065042624,426.23999,4390,159.38333,.97523421,97.523422,06065042624
06065042729,427.29001,9987,153.47501,.96894652,96.894653,06065042729
06071002037,20.370001,7949,139.2,.8652637,86.526367,06071002037
06037403722,4037.22,5628,139.39166,.86847168,86.847168,06037403722
06057000103,1.03,7787,111,.62928271,62.928272,06057000103
06071002010,20.1,10458,124.13333,.73912483,73.912483,06071002010
06071000116,1.16,12989,126.3,.76158088,76.158089,06071000116
06071940100,9401,1312,210.05,.99133837,99.133835,06071940100
06059021918,219.17999,4710,46.116665,.37719747,37.719746,06059021918
06065042212,422.12,6511,134.95,.83036059,83.036057,06065042212
06013313102,3131.02,4595,98.041664,.57102525,57.102524,06013313102
06013320001,3200.01,3671,81.566666,.50782752,50.782753,06013320001
06065043279,432.79001,5075,157.14999,.97407931,97.407928,06065043279
06073020705,207.05,4840,103.19167,.59052998,59.052998,06073020705
06037552900,5529,7156,67.150002,.46663672,46.663673,06037552900
06037269300,2693,3840,10.691667,.1347363,13.47363,06037269300
06013367100,3671,5342,9.4666662,.11266521,11.266521,06013367100
06037553300,5533,3214,42.224998,.34967279,34.967278,06037553300
06037553400,5534,3495,42.224998,.34967279,34.967278,06037553400
06037224320,2243.2,2972,36.275002,.31342229,31.34223,06037224320
06097153401,1534.01,6373,54.224998,.41319132,41.31913,06097153401
06013345103,3451.03,4992,92.150002,.55171305,55.171307,06013345103
06075042800,428,2507,2.3583333,.012190427,1.2190427,06075042800
06037601801,6018.0098,2834,8.6166668,.087450273,8.7450275,06037601801
06037535300,5353,6524,44.299999,.36430129,36.43013,06037535300
06037195720,1957.2,2000,58.758335,.43564737,43.564735,06037195720
06037262302,2623.02,2845,11.85,.15007058,15.007058,06037262302
06037211000,2110,5124,29.875,.28224048,28.224049,06037211000
06037620001,6200.0098,4251,7.2166667,.067624792,6.7624793,06037620001
06037185203,1852.03,3566,80.474998,.50275886,50.275887,06037185203
06037185204,1852.04,1921,80.474998,.50275886,50.275887,06037185204
06037402904,4029.04,3705,120.39167,.69863981,69.863983,06037402904
06053014500,145,4474,10.358334,.12883356,12.883356,06053014500
06065042014,420.14001,11624,123.45834,.73238802,73.2388,06065042014
06029000908,9.0799999,5104,144.52499,.92255872,92.255875,06029000908
06001440301,4403.0098,7596,19.033333,.21660465,21.660465,06001440301
06085505600,5056,4557,36.891666,.32189143,32.189144,06085505600
06085508004,5080.04,6221,41.816666,.34518158,34.518158,06085508004
06013302006,3020.0601,3775,106.91666,.61311436,61.311436,06013302006
06013375000,3750,4897,9.708333,.11856794,11.856794,06013375000
06013333200,3332,6070,87.5,.52919286,52.919285,06013333200
06013359102,3591.02,5982,25.366667,.26126009,26.126009,06013359102
06013350000,3500,6111,60.900002,.44803029,44.803028,06013350000
06037228800,2288,5353,62.316666,.45412549,45.412548,06037228800
06037234300,2343,3805,16.075001,.19337867,19.337868,06037234300
06097153706,1537.0601,4440,65.616669,.462338,46.233799,06097153706
06029000800,8,5451,141.91667,.88720649,88.72065,06029000800
06073009805,98.050003,5025,57.816666,.42801231,42.801231,06073009805
06037553504,5535.04,5363,42.224998,.34967279,34.967278,06037553504
06037554301,5543.0098,3499,42.224998,.34967279,34.967278,06037554301
06037554302,5543.02,4393,46.083332,.37668422,37.668423,06037554302
06037262501,2625.01,3785,6.0666666,.048120108,4.8120108,06037262501
06073016613,166.13,1881,86.708336,.52495831,52.495831,06073016613
06073020709,207.09,8339,116.58334,.66726547,66.726547,06073020709
06073016807,168.07001,7615,108.08334,.6154241,61.542408,06073016807
06111005204,52.040001,3449,34,.30033362,30.033361,06111005204
06059110401,1104.01,4906,65.699997,.46272296,46.272297,06059110401
06013339001,3390.01,3694,80.458336,.50089824,50.089825,06013339001
06071008602,86.019997,4182,137.24167,.84742719,84.742722,06071008602
06037702600,7026,6389,11.025,.14147311,14.147311,06037702600
06059110102,1101.02,5785,55.891666,.42089054,42.089054,06059110102
06037113231,1132.3101,2303,127.28333,.77646607,77.646606,06037113231
06037554900,5549,7636,47.650002,.38354933,38.354935,06037554900
06059099230,992.29999,4717,31.616667,.2913512,29.13512,06059099230
06001402200,4022,2477,8.3916664,.082445785,8.2445784,06001402200
06073015703,157.03,7146,58.133335,.42955217,42.955215,06073015703
06073017020,170.2,3675,111.15,.63043755,63.043755,06073017020
06073017030,170.3,25348,98.941666,.57346338,57.346336,06073017030
06073009706,97.059998,7880,49.591667,.39573976,39.573975,06073009706
06037651002,6510.02,4702,13.125,.16399333,16.399332,06037651002
06037573800,5738,4309,47.650002,.38354933,38.354935,06037573800
06073008501,85.010002,5969,16.358334,.20037213,20.037212,06073008501
06073018516,185.16,3899,20.708334,.23521109,23.521109,06073018516
06073020020,200.2,7883,54.216667,.41267803,41.267803,06073020020
06111003100,31,14299,10.966666,.13993327,13.993327,06111003100
06097151100,1511,5619,60.041668,.44616964,44.616966,06097151100
06071000814,8.1400003,3940,88.241669,.53182346,53.182346,06071000814
06097151308,1513.08,5119,54.049999,.41216478,41.216476,06097151308
06071009717,97.169998,4216,139.48334,.86911333,86.911331,06071009717
06019002906,29.059999,5229,142.90834,.90254074,90.254074,06019002906
06071004700,47,5424,152.01666,.96535355,96.535355,06071004700
06059099510,995.09998,4449,43.608334,.35948929,35.948929,06059099510
06037141700,1417,3161,83.616669,.51546258,51.546257,06037141700
06037103101,1031.01,2428,82.416664,.51065058,51.065056,06037103101
06001427600,4276,5200,7.6500001,.072693445,7.2693443,06001427600
06029000907,9.0699997,2521,142.95833,.90324652,90.324654,06029000907
06073020401,204.00999,2208,98.783333,.57295007,57.295006,06073020401
06013314104,3141.04,9278,95.758331,.56217116,56.217117,06013314104
06071011404,114.04,4585,91.491669,.5485692,54.856918,06071011404
06029003808,38.080002,4495,142.71666,.89734375,89.734375,06029003808
06071010902,109.02,2097,99.558334,.57590145,57.590145,06071010902
06073003204,32.040001,3285,9.1166668,.10361863,10.361863,06073003204
06073020809,208.09,7493,118.375,.681894,68.1894,06073020809
06037408703,4087.03,6545,100.19167,.57840371,57.84037,06037408703
06073017107,171.07001,2874,57.733334,.42781985,42.781986,06073017107
06025010600,106,6910,206.325,.98466575,98.466576,06025010600
06067007015,70.150002,6158,127.225,.77357888,77.357887,06067007015
06013337300,3373,6097,93.35833,.55588347,55.588348,06013337300
06073013421,134.21001,4488,13.441667,.16893366,16.893366,06073013421
06073015502,155.02,2889,114.8,.64795327,64.795326,06073015502
06065041809,418.09,5815,117.70834,.67586297,67.586296,06065041809
06073012401,124.01,3539,6.4250002,.056525089,5.6525087,06073012401
06071008705,87.050003,4795,121.78333,.711151,71.115097,06071008705
06037910001,9100.0098,6345,142.18333,.89144105,89.144104,06037910001
06001403000,4030,2905,7.6500001,.072693445,7.2693443,06001403000
06037408402,4084.02,6646,128.23334,.78685999,78.685997,06037408402
06085507401,5074.0098,5858,32.150002,.29391763,29.391762,06085507401
06037139200,1392,5662,124.38333,.74226868,74.226868,06037139200
06037532304,5323.04,4013,108.075,.61503911,61.50391,06037532304
06083002802,28.02,7591,7.4583335,.070768639,7.0768638,06083002802
06037500402,5004.02,4856,117.70834,.67586297,67.586296,06037500402
06065031001,310.01001,5872,144.075,.91543692,91.543694,06065031001
06037576602,5766.02,4423,41.900002,.34569484,34.569485,06037576602
06095252105,2521.05,3305,65.241669,.46195304,46.195305,06095252105
06073008354,83.540001,10247,94.258331,.55934811,55.934811,06073008354
06073017104,171.03999,3906,57.025002,.42512512,42.512512,06073017104
06113011204,112.04,5607,130.98334,.80527395,80.527397,06113011204
06077003308,33.080002,1873,117.925,.67971253,67.971252,06077003308
06077003403,34.029999,4800,117.66666,.67496473,67.496475,06077003403
06077005001,50.009998,5927,122.49167,.72167331,72.167328,06077005001
06113011300,113,9111,137.39166,.84806877,84.806877,06113011300
06053000501,5.0100002,4416,9.1166668,.10361863,10.361863,06053000501
06037403402,4034.02,3745,115.20834,.65007055,65.007057,06037403402
06095252801,2528.01,3014,120.08334,.69600922,69.600922,06095252801
06037503401,5034.0098,6492,105.26667,.60297704,60.297703,06037503401
06037403303,4033.03,2741,115.58334,.65205956,65.205956,06037403303
06073015403,154.03,2619,58.133335,.42955217,42.955215,06073015403
06067005804,58.040001,2425,120.76667,.70236111,70.236115,06067005804
06067007001,70.010002,4205,124.5,.74464262,74.464264,06067007001
06017030709,307.09,4697,122.43333,.72077507,72.077507,06017030709
06095253105,2531.05,6584,122.88333,.72629285,72.629288,06095253105
06037294110,2941.1001,4129,15.8,.18901578,18.901577,06037294110
06065041001,410.01001,2750,142.60001,.89599639,89.59964,06065041001
06067009403,94.029999,2010,125.85,.75888616,75.888618,06067009403
06031000100,1,3053,144.95,.92685741,92.685738,06031000100
06073014700,147,8008,49.5,.39458489,39.458488,06073014700
06037575201,5752.0098,4772,40.891666,.3348518,33.48518,06037575201
06071002105,21.049999,5920,127.36667,.7780059,77.800591,06071002105
06071001812,18.120001,3477,125.19167,.75112283,75.112282,06071001812
06071002031,20.309999,6262,136.70833,.84325677,84.325676,06071002031
06073009306,93.059998,6308,25.1,.25914282,25.914282,06073009306
06073002903,29.030001,4031,49.683334,.39663801,39.663799,06073002903
06065042210,422.10001,4856,134.47501,.82567692,82.567688,06065042210
06037460000,4600,4421,126.04166,.7597844,75.978439,06037460000
06071006100,61,9735,142.88333,.90196329,90.196327,06071006100
06103000500,5,5130,137.65834,.85025024,85.025024,06103000500
06037910302,9103.0195,5517,132.45,.81239575,81.239578,06037910302
06001451102,4511.02,4003,89.433334,.53669959,53.66996,06001451102
06081606400,6064,5134,8.8583336,.095598616,9.5598612,06081606400
06081608900,6089,6948,25.541666,.26183754,26.183754,06081608900
06037408625,4086.25,4214,104.73333,.60188633,60.188633,06037408625
06071002033,20.33,7734,136.70833,.84325677,84.325676,06071002033
06073013309,133.09,6733,10.25,.12755036,12.755036,06073013309
06059001505,15.05,6931,86.866669,.52681893,52.681892,06059001505
06071000113,1.13,12332,103.51667,.59733093,59.733093,06071000113
06071006301,63.009998,5721,151.01666,.96079814,96.079811,06071006301
06037201302,2013.02,4341,111.81667,.63788015,63.788013,06037201302
06013324001,3240.01,5480,87.775002,.52996278,52.996277,06013324001
06095252306,2523.0601,3353,98.008331,.57044786,57.044785,06095252306
06073009704,97.040001,5868,57.866665,.42826897,42.826897,06073009704
06073018504,185.03999,6595,7.9000001,.075388171,7.5388169,06073018504
06073003208,32.080002,6658,30.608334,.28807905,28.807905,06073003208
06023010700,107,7741,.40833333,.0020531251,.20531251,06023010700
06085503326,5033.2598,7263,48.566666,.38919544,38.919544,06085503326
06085512001,5120.0098,6868,64.691666,.46079814,46.079815,06085512001
06097153200,1532,8327,59.275002,.44308996,44.308998,06097153200
06111007613,76.129997,4894,64.866669,.46156809,46.156807,06111007613
06111007614,76.139999,8375,97.400002,.56807393,56.807392,06111007614
06059021921,219.21001,4217,78.566666,.49364814,49.364815,06059021921
06037550300,5503,8421,67.150002,.46663672,46.663673,06037550300
06073019208,192.08,3369,56.266666,.42358527,42.358528,06073019208
06073008339,83.389999,1987,38.474998,.32676762,32.676762,06073008339
06023000900,9,5229,.22499999,.001411523,.14115229,06023000900
06037533601,5336.0098,4762,90.366669,.54382139,54.382141,06037533601
06095253205,2532.05,2971,127.51667,.78089309,78.08931,06095253205
06097151402,1514.02,9853,59.349998,.44347492,44.347492,06097151402
06073014101,141.00999,3370,30.508333,.28602591,28.602591,06073014101
06081603400,6034,5929,2.3833334,.012447068,1.2447067,06081603400
06085503327,5033.27,4504,53.200001,.40305403,40.305405,06085503327
06085504308,5043.0801,4537,25.424999,.26151675,26.151674,06085504308
06065040611,406.10999,8054,134.65834,.82785833,82.785835,06065040611
06037190301,1903.01,5569,58.791668,.44026691,44.026691,06037190301
06037291110,2911.1001,4391,12.716666,.15449762,15.449762,06037291110
06037291130,2911.3,3626,12.716666,.15449762,15.449762,06037291130
06059042333,423.32999,4207,11.625,.14872321,14.872321,06059042333
06029005103,51.029999,2437,148.95,.95560116,95.560112,06029005103
06029005508,55.080002,4414,150.3,.95791095,95.791092,06029005508
06067009638,96.379997,12225,122.13333,.71589887,71.58989,06067009638
06101050701,507.01001,4846,134.5,.82599771,82.59977,06101050701
06037901102,9011.0195,5337,132.39999,.81213909,81.213913,06037901102
06059099216,992.15997,4658,14.233334,.17438728,17.438728,06059099216
06059099311,993.10999,3425,18.633333,.21442319,21.44232,06059099311
06037541700,5417,6638,24.275,.25073785,25.073784,06037541700
06073016201,162.00999,5382,87.208336,.52765304,52.765305,06073016201
06097152905,1529.05,4458,64.658333,.46041319,46.041317,06097152905
06037700901,7009.0098,3600,30.058332,.2828179,28.28179,06037700901
06037554522,5545.2202,4944,47.650002,.38354933,38.354935,06037554522
06095252311,2523.1101,4312,110.5,.62774283,62.774284,06095252311
06085512036,5120.3599,5187,59.183334,.44270501,44.2705,06085512036
06075013102,131.02,3012,4.1833334,.027268061,2.7268062,06075013102
06071011900,119,2645,166.02499,.97972542,97.972542,06071011900
06071001806,18.059999,4797,135.45833,.8326062,83.26062,06071001806
06071001309,13.09,4658,128.48334,.78949058,78.949059,06071001309
06097150305,1503.05,6183,89.833336,.53868854,53.868855,06097150305
06001402800,4028,4480,8.3916664,.082445785,8.2445784,06001402800
06085507600,5076,5566,32.174999,.29436675,29.436674,06085507600
06085503504,5035.04,6346,41.366665,.340947,34.0947,06085503504
06085501700,5017,4982,35.841667,.30694214,30.694214,06085501700
06071008901,89.010002,1954,174.28334,.98100859,98.100861,06071008901
06037301702,3017.02,5835,77.591667,.48723212,48.723213,06037301702
06031001500,15,4671,145.56667,.93353009,93.353012,06031001500
06037542000,5420,4708,24.275,.25073785,25.073784,06037542000
06085502001,5020.0098,5093,36.891666,.32189143,32.189144,06085502001
06019005203,52.029999,5107,142.05833,.88893878,88.893875,06019005203
06097152202,1522.02,6510,53.266666,.40433723,40.433723,06097152202
06079011800,118,7469,6.7833333,.063903503,6.3903503,06079011800
06037189701,1897.01,3228,78.616669,.49409726,49.409725,06037189701
06037463800,4638,4066,115.98333,.65501088,65.501091,06037463800
06037186100,1861,4985,93.908333,.55767995,55.767994,06037186100
06073018517,185.17,4704,21.975,.23893237,23.893238,06073018517
06081613502,6135.02,6519,2.1583333,.011420506,1.1420506,06081613502
06081607000,6070,3588,20.316668,.23290132,23.290133,06081607000
06037183701,1837.01,3720,111.81667,.63788015,63.788013,06037183701
06085502901,5029.0098,6104,44.683334,.3712306,37.123062,06085502901
06029003500,35,8292,135.94167,.83523673,83.523674,06029003500
06059088801,888.01001,7689,53.608334,.40818682,40.818684,06059088801
06059110109,1101.09,5410,55.891666,.42089054,42.089054,06059110109
06079012900,129,4880,122.85833,.72558707,72.558708,06079012900
06085507806,5078.0601,5971,22.450001,.24124214,24.124214,06085507806
06085508303,5083.0298,2518,22.450001,.24124214,24.124214,06085508303
06085500901,5009.0098,4197,35.841667,.30694214,30.694214,06085500901
06081609500,6095,4930,25.541666,.26183754,26.183754,06081609500
06019004408,44.080002,3566,147.075,.94507891,94.507889,06019004408
06019005517,55.169998,7978,147.76666,.95046836,95.046837,06019005517
06085502101,5021.0098,5081,46.008335,.3763634,37.636341,06085502101
06073015602,156.02,2432,82.041664,.50975233,50.975235,06073015602
06059011601,116.01,8430,72.533333,.47606826,47.606827,06059011601
06107004400,44,7541,147.72501,.9502117,95.021172,06107004400
06075061400,614,6283,4.3166666,.033363275,3.3363276,06075061400
06075033203,332.03,3956,.89999998,.004042089,.4042089,06075033203
06073013203,132.03,5992,9.1750002,.10567176,10.567176,06073013203
06079011503,115.03,3375,21.549999,.23764917,23.764917,06079011503
06019006900,69,3293,143.36667,.90696782,90.696785,06019006900
06037543100,5431,7254,27.708334,.26857436,26.857435,06037543100
06037300501,3005.01,3264,92.658333,.55299628,55.299629,06037300501
06037600703,6007.0298,1783,8.6166668,.087450273,8.7450275,06037600703
06085512027,5120.27,4830,48.991665,.39099193,39.099194,06085512027
06037700101,7001.0098,5200,29.533333,.27704349,27.70435,06037700101
06037242600,2426,4756,24.466667,.25272679,25.272678,06037242600
06037243100,2431,6772,44.375,.36872834,36.872833,06037243100
06001405301,4053.01,2954,9.5333338,.11433338,11.433337,06001405301
06001406202,4062.02,4817,8.9250002,.098614141,9.861414,06001406202
06025011700,117,5243,208.58333,.98800206,98.800209,06025011700
06037273600,2736,2375,3.2750001,.021301167,2.1301167,06037273600
06037273800,2738,2872,3.2750001,.021301167,2.1301167,06037273800
06103000800,8,4315,142.51666,.89503402,89.503403,06103000800
06019002000,20,6284,142.95833,.90324652,90.324654,06019002000
06029003810,38.099998,2811,144.30833,.92005646,92.005646,06029003810
06037190202,1902.02,3225,29.533333,.27704349,27.70435,06037190202
06037194102,1941.02,3189,78.64167,.49435392,49.43539,06037194102
06037194402,1944.02,3579,29.708334,.28127807,28.127808,06037194402
06085503902,5039.02,5973,41.366665,.340947,34.0947,06085503902
06001451503,4515.0298,6182,93.675003,.55697423,55.697422,06001451503
06001400100,4001,3120,6.1833334,.049018349,4.901835,06001400100
06001438201,4382.0098,5144,19.1,.21743873,21.743874,06001438201
06083000804,8.04,6396,8.666667,.091235727,9.1235723,06083000804
06001422000,4220,2156,8.625,.089695878,8.9695883,06001422000
06029000700,7,5562,143.64166,.90985501,90.985504,06029000700
06029000903,9.0299997,4046,141.91667,.88720649,88.72065,06029000903
06029005104,51.040001,4220,148.64166,.95483124,95.483124,06029005104
06071000816,8.1599998,4205,116.45,.66578978,66.578979,06071000816
06037270100,2701,4202,10.691667,.1347363,13.47363,06037270100
06037271200,2712,2770,11.083333,.14320543,14.320543,06037271200
06037226002,2260.02,1820,62,.45335558,45.33556,06037226002
06037232700,2327,6568,19.799999,.22359811,22.35981,06037232700
06103000900,9,3375,142.13333,.89131272,89.131271,06103000900
06059032037,320.37,4882,33.516666,.29911458,29.911459,06059032037
06001409800,4098,3516,13.033334,.16303092,16.303093,06001409800
06085504314,5043.1401,4897,25.158333,.25984859,25.984859,06085504314
06041120000,1200,5857,36.033333,.30796868,30.796867,06041120000
06037108101,1081.01,2327,105.29166,.60393941,60.39394,06037108101
06037186403,1864.03,2698,80.474998,.50275886,50.275887,06037186403
06037189902,1899.02,5371,29.533333,.27704349,27.70435,06037189902
06071006302,63.02,10389,151.64166,.96317208,96.317207,06071006302
06071007901,79.010002,7394,147.27499,.94687539,94.687538,06071007901
06071009910,99.099998,5851,136.45,.8410753,84.107529,06071009910
06037195201,1952.01,3128,58.758335,.43564737,43.564735,06037195201
06001431200,4312,5574,15.983334,.19087642,19.087643,06001431200
06059075813,758.13,5060,86.775002,.52598488,52.598488,06059075813
06059086802,868.02002,5874,64.083336,.45707688,45.707687,06059086802
06037300701,3007.01,5835,100.19167,.57840371,57.84037,06037300701
06083001000,10,6081,7.3583331,.069164634,6.9164634,06083001000
06083000600,6,5555,8.666667,.091235727,9.1235723,06083000600
06037241120,2411.2,5146,20.233334,.22924419,22.924419,06037241120
06037262604,2626.04,5523,21.083334,.23623765,23.623764,06037262604
06037224420,2244.2,2637,36.275002,.31342229,31.34223,06037224420
06027000400,4,5466,133.25833,.81688696,81.688698,06027000400
06079010102,101.02,6937,123.85,.73720002,73.720001,06079010102
06059042320,423.20001,6011,9.1750002,.10567176,10.567176,06059042320
06001432100,4321,3574,9.4499998,.11080457,11.080457,06001432100
06001436602,4366.02,5113,13.541667,.17060181,17.060181,06001436602
06037920110,9201.0996,3088,127.88333,.78410113,78.41011,06037920110
06059042205,422.04999,6813,13.825,.17207751,17.20775,06059042205
06059032034,320.34,5786,33.208332,.29629153,29.629152,06059032034
06065030200,302,4469,149.36667,.95637113,95.637115,06065030200
06065030300,303,4071,147.3,.94751698,94.751701,06065030300
06097153807,1538.0699,3459,91.216667,.54767096,54.767097,06097153807
06053010608,106.08,3227,9.958333,.12357244,12.357244,06053010608
06065030602,306.01999,3229,147.35834,.94822276,94.822273,06065030602
06107003001,30.01,4702,138.48334,.85750031,85.750031,06107003001
06041104300,1043,1653,45.25,.37366867,37.366867,06041104300
06041107000,1070,6803,31.924999,.29327601,29.3276,06041107000
06095252707,2527.0701,5233,109.25833,.6225459,62.254589,06095252707
06037113235,1132.35,1824,103.15833,.58995253,58.995255,06037113235
06037127805,1278.05,3627,105.85833,.6079815,60.798149,06037127805
06013341000,3410,5240,60.883335,.44777364,44.777363,06013341000
06073019809,198.09,3987,18.883333,.2153856,21.538561,06073019809
06037190201,1902.01,2632,29.533333,.27704349,27.70435,06037190201
06097153804,1538.04,3534,74.366669,.4794046,47.94046,06097153804
06059052420,524.20001,23390,56.849998,.42448351,42.448349,06059052420
06001435102,4351.02,6189,20.308332,.23123316,23.123316,06001435102
06075030101,301.01001,5048,1.975,.0081483377,.81483376,06075030101
06075026403,264.03,4082,2.6083333,.015013474,1.5013474,06075026403
06001444200,4442,7112,18.291666,.21243423,21.243423,06001444200
06013348000,3480,5066,59.541668,.44385988,44.385986,06013348000
06013352102,3521.02,5669,66.558334,.46503273,46.503273,06013352102
06111005502,55.02,5227,24.508333,.25336841,25.336842,06111005502
06111006100,61,8324,42.108334,.34742719,34.742718,06111006100
06059075810,758.09998,3028,87.300003,.52803797,52.803795,06059075810
06059075811,758.10999,3344,84.816666,.52001798,52.001797,06059075811
06097154202,1542.02,6050,93.025002,.55440778,55.440777,06097154202
06097150607,1506.0699,5145,48.450001,.3882972,38.82972,06097150607
06059099511,995.10999,3023,30.366667,.28410113,28.410112,06059099511
06059063007,630.07001,6285,11.133333,.14506608,14.506608,06059063007
06065043813,438.13,4912,162.08333,.97882718,97.882721,06065043813
06065044522,445.22,3812,209.33333,.98973435,98.973434,06065044522
06019000400,4,5498,141.83333,.8859874,88.59874,06019000400
06037603900,6039,7666,8.083333,.078532018,7.8532019,06037603900
06037502301,5023.0098,5794,102.5,.58732194,58.732193,06037502301
06059021815,218.14999,11591,104.59167,.60143721,60.143723,06059021815
06065043264,432.64001,7862,152.59166,.96670091,96.67009,06065043264
06085511915,5119.1499,3664,54.625,.41537276,41.537277,06085511915
